date,west_price,east_price,east_power,non_market_power,total_load,renewable_power,wind_power,solar_power,bidding_space
2023/1/9 6:00,1337.50 ,1337.50 ,2100.00 ,5893.13 ,34873.35 ,1388.63 ,1387.58 ,1.06 ,29691.59 
2023/1/9 7:00,1500.00 ,1500.00 ,2493.00 ,6018.12 ,35257.63 ,1287.30 ,1282.93 ,4.37 ,30445.21 
2023/1/9 8:00,1500.00 ,1500.00 ,3543.00 ,6924.70 ,35557.30 ,1654.96 ,1227.26 ,427.70 ,30520.64 
2023/1/9 9:00,1425.00 ,1431.86 ,4200.00 ,6620.44 ,35469.58 ,3475.58 ,1194.33 ,2281.25 ,29573.56 
2023/1/9 10:00,540.00 ,540.00 ,4200.00 ,6320.67 ,35037.18 ,5921.39 ,1222.12 ,4699.27 ,26995.12 
2023/1/9 11:00,382.37 ,381.98 ,3807.00 ,6232.18 ,34967.48 ,7492.20 ,1244.72 ,6247.47 ,25050.10 
2023/1/9 12:00,354.48 ,353.93 ,3150.00 ,6267.69 ,34530.05 ,8150.81 ,1251.63 ,6899.18 ,23261.55 
2023/1/9 13:00,327.04 ,326.50 ,3150.00 ,6199.32 ,34136.35 ,8169.26 ,1290.61 ,6878.64 ,22917.77 
2023/1/9 14:00,319.57 ,319.10 ,3150.00 ,6128.93 ,34253.38 ,7655.12 ,1422.34 ,6232.78 ,23619.33 
2023/1/9 15:00,337.06 ,337.07 ,3150.00 ,5986.27 ,34570.50 ,6559.93 ,1740.69 ,4819.25 ,25174.29 
2023/1/9 16:00,390.00 ,390.00 ,3150.00 ,6298.70 ,35744.73 ,4725.55 ,2209.61 ,2515.94 ,27870.48 
2023/1/9 17:00,825.00 ,825.00 ,3543.00 ,6332.34 ,36955.78 ,3415.91 ,2973.04 ,442.87 ,30750.54 
2023/1/9 18:00,1250.00 ,1257.58 ,4200.00 ,6437.90 ,37991.33 ,3839.33 ,3830.30 ,9.03 ,31914.09 
2023/1/9 19:00,1499.99 ,1543.11 ,4200.00 ,6554.64 ,37993.50 ,4704.87 ,4703.55 ,1.32 ,30934.00 
2023/1/9 20:00,1287.50 ,1309.90 ,4200.00 ,6593.75 ,37786.03 ,5692.61 ,5692.49 ,0.12 ,29699.67 
2023/1/9 21:00,675.00 ,675.00 ,3807.00 ,6736.74 ,37294.38 ,6542.96 ,6542.96 ,0.00 ,27821.68 
2023/1/9 22:00,500.00 ,500.00 ,2757.00 ,6752.02 ,36483.55 ,7337.01 ,7337.01 ,0.00 ,25151.52 
2023/1/9 23:00,410.00 ,410.00 ,2100.00 ,6748.50 ,35590.05 ,8017.44 ,8017.44 ,0.00 ,22924.12 
2023/1/10 0:00,375.00 ,375.00 ,2100.00 ,6371.72 ,34465.90 ,8093.48 ,8093.48 ,0.00 ,22100.70 
2023/1/10 1:00,367.50 ,367.50 ,2100.00 ,6337.01 ,34164.18 ,8266.52 ,8266.52 ,0.00 ,21660.64 
2023/1/10 2:00,357.50 ,357.50 ,2100.00 ,6472.87 ,34057.90 ,8490.08 ,8490.08 ,0.00 ,21194.96 
2023/1/10 3:00,360.00 ,360.00 ,2100.00 ,6345.69 ,34084.20 ,8553.43 ,8553.43 ,0.00 ,21285.07 
2023/1/10 4:00,360.00 ,360.00 ,2100.00 ,6006.48 ,33919.58 ,8508.34 ,8508.34 ,0.00 ,21504.76 
2023/1/10 5:00,372.50 ,372.50 ,2100.00 ,6055.16 ,34191.30 ,8367.70 ,8367.62 ,0.08 ,21868.44 
2023/1/10 6:00,380.00 ,380.00 ,2100.00 ,5951.25 ,34235.38 ,8235.76 ,8234.73 ,1.03 ,22148.36 
2023/1/10 7:00,395.00 ,395.00 ,2493.00 ,6081.05 ,34573.35 ,8246.34 ,8241.84 ,4.50 ,22738.96 
2023/1/10 8:00,406.90 ,410.00 ,3543.00 ,6992.60 ,34880.73 ,8680.87 ,8310.04 ,370.83 ,22750.26 
2023/1/10 9:00,405.88 ,422.50 ,4200.00 ,6693.55 ,34952.58 ,10559.45 ,8437.44 ,2122.01 ,21899.58 
2023/1/10 10:00,315.42 ,372.50 ,4200.00 ,6388.94 ,34494.98 ,12661.95 ,8300.55 ,4361.40 ,19644.09 
2023/1/10 11:00,218.65 ,364.30 ,3807.00 ,6300.23 ,34641.43 ,13552.03 ,7713.14 ,5838.90 ,18596.17 
2023/1/10 12:00,186.23 ,316.63 ,3150.00 ,6319.52 ,34181.68 ,13591.44 ,7107.07 ,6484.37 ,17420.72 
2023/1/10 13:00,165.94 ,284.21 ,3150.00 ,6231.20 ,33873.43 ,12931.74 ,6466.23 ,6465.51 ,17860.49 
2023/1/10 14:00,174.39 ,276.80 ,3150.00 ,6150.33 ,33718.80 ,11995.64 ,6213.01 ,5782.63 ,18722.84 
2023/1/10 15:00,297.19 ,316.93 ,3150.00 ,5997.35 ,33913.95 ,10578.51 ,6242.67 ,4335.84 ,20488.09 
2023/1/10 16:00,463.53 ,375.00 ,3150.00 ,6312.18 ,34844.50 ,8841.45 ,6647.86 ,2193.59 ,22840.86 
2023/1/10 17:00,415.81 ,439.88 ,3543.00 ,6336.19 ,35976.93 ,7875.51 ,7479.25 ,396.27 ,25308.23 
2023/1/10 18:00,781.23 ,1024.01 ,4200.00 ,6452.96 ,36943.70 ,8625.37 ,8618.69 ,6.68 ,26065.38 
2023/1/10 19:00,674.58 ,871.67 ,4200.00 ,6580.71 ,36635.00 ,9635.43 ,9634.54 ,0.89 ,24618.86 
2023/1/10 20:00,422.26 ,443.28 ,4200.00 ,6625.00 ,36277.88 ,10462.25 ,10462.18 ,0.08 ,23390.63 
2023/1/10 21:00,392.08 ,407.50 ,3807.00 ,6769.53 ,36101.95 ,11097.53 ,11097.53 ,0.00 ,22041.90 
2023/1/10 22:00,355.37 ,357.50 ,2757.00 ,6768.88 ,35846.40 ,11629.83 ,11629.83 ,0.00 ,20204.70 
2023/1/10 23:00,271.15 ,265.66 ,2100.00 ,6756.47 ,34878.00 ,12024.68 ,12024.68 ,0.00 ,18196.85 
2023/1/11 0:00,76.04 ,66.02 ,2100.00 ,6394.14 ,34170.68 ,11744.25 ,11744.25 ,0.00 ,18132.29 
2023/1/11 1:00,53.58 ,47.85 ,2100.00 ,6352.20 ,34066.50 ,11420.35 ,11420.35 ,0.00 ,18393.96 
2023/1/11 2:00,271.71 ,261.02 ,2100.00 ,6479.67 ,34038.88 ,11108.73 ,11108.73 ,0.00 ,18550.49 
2023/1/11 3:00,306.59 ,294.71 ,2100.00 ,6346.71 ,33950.60 ,10614.30 ,10614.30 ,0.00 ,19089.59 
2023/1/11 4:00,309.08 ,297.41 ,2100.00 ,6002.71 ,33942.90 ,10031.83 ,10031.83 ,0.00 ,20008.36 
2023/1/11 5:00,343.96 ,345.00 ,2100.00 ,6042.30 ,34174.25 ,9252.14 ,9252.07 ,0.07 ,20979.81 
2023/1/11 6:00,378.85 ,380.00 ,2100.00 ,5936.38 ,34460.83 ,8521.80 ,8520.96 ,0.84 ,22102.64 
2023/1/11 7:00,442.50 ,442.50 ,2493.00 ,6063.12 ,34664.78 ,7878.54 ,7874.84 ,3.70 ,23216.12 
2023/1/11 8:00,562.50 ,562.50 ,3543.00 ,6962.44 ,34806.03 ,7531.96 ,7311.65 ,220.32 ,23854.63 
2023/1/11 9:00,562.50 ,562.50 ,4200.00 ,6611.69 ,34955.60 ,8051.31 ,6797.30 ,1254.01 ,24492.60 
2023/1/11 10:00,612.50 ,612.50 ,4200.00 ,6254.11 ,34714.08 ,9063.37 ,6331.74 ,2731.63 ,23596.59 
2023/1/11 11:00,471.84 ,500.21 ,3807.00 ,6136.57 ,34871.68 ,9725.61 ,5777.79 ,3947.82 ,22816.50 
2023/1/11 12:00,409.70 ,435.18 ,3150.00 ,6156.16 ,34326.40 ,10137.18 ,5428.78 ,4708.40 ,21183.06 
2023/1/11 13:00,388.85 ,399.98 ,3150.00 ,6090.78 ,33867.18 ,10046.24 ,5197.34 ,4848.91 ,20880.16 
2023/1/11 14:00,386.40 ,397.50 ,3150.00 ,6031.63 ,33883.38 ,9386.71 ,4968.76 ,4417.95 ,21615.03 
2023/1/11 15:00,418.74 ,427.50 ,3150.00 ,5925.15 ,34089.60 ,8212.56 ,4804.58 ,3407.98 ,23101.89 
2023/1/11 16:00,499.25 ,502.50 ,3150.00 ,6260.14 ,34593.48 ,6641.18 ,4797.23 ,1843.95 ,24842.16 
2023/1/11 17:00,927.50 ,934.21 ,3543.00 ,6295.66 ,35483.13 ,5562.02 ,5180.19 ,381.83 ,27168.44 
2023/1/11 18:00,1350.00 ,1376.67 ,4200.00 ,6401.57 ,36413.83 ,5883.88 ,5876.73 ,7.15 ,28328.38 
2023/1/11 19:00,782.49 ,803.29 ,4200.00 ,6511.07 ,36218.35 ,6479.62 ,6478.69 ,0.93 ,27427.66 
2023/1/11 20:00,524.97 ,565.55 ,4200.00 ,6541.61 ,35969.38 ,7264.97 ,7264.89 ,0.08 ,26362.79 
2023/1/11 21:00,555.18 ,575.76 ,3807.01 ,6683.79 ,35811.65 ,7877.31 ,7877.31 ,0.00 ,25057.56 
2023/1/11 22:00,428.67 ,436.57 ,2757.00 ,6700.05 ,35448.33 ,8367.78 ,8367.78 ,0.00 ,23137.49 
2023/1/11 23:00,384.13 ,385.00 ,2100.00 ,6706.78 ,34775.65 ,8708.51 ,8708.51 ,0.00 ,21460.36 
2023/1/12 0:00,377.50 ,377.50 ,2100.00 ,6348.01 ,33938.68 ,8240.27 ,8240.27 ,0.00 ,21450.40 
2023/1/12 1:00,387.50 ,387.50 ,2100.00 ,6316.99 ,33827.08 ,8028.23 ,8028.23 ,0.00 ,21581.85 
2023/1/12 2:00,395.00 ,395.00 ,2100.00 ,6447.39 ,33838.95 ,7812.97 ,7812.97 ,0.00 ,21678.59 
2023/1/12 3:00,407.50 ,407.50 ,2100.00 ,6315.53 ,33871.73 ,7460.30 ,7460.30 ,0.00 ,22195.91 
2023/1/12 4:00,447.50 ,447.50 ,2100.00 ,5967.77 ,33834.85 ,7022.79 ,7022.79 ,0.00 ,22944.30 
2023/1/12 5:00,425.00 ,425.00 ,2100.00 ,6015.50 ,34075.00 ,6652.29 ,6652.24 ,0.05 ,23507.21 
2023/1/12 6:00,395.00 ,395.00 ,2100.00 ,5916.90 ,34385.35 ,6452.96 ,6452.30 ,0.66 ,24115.49 
2023/1/12 7:00,395.00 ,395.00 ,2493.00 ,6047.97 ,34520.98 ,6355.42 ,6352.35 ,3.07 ,24610.59 
2023/1/12 8:00,442.50 ,442.50 ,3543.00 ,6957.52 ,34707.55 ,6437.05 ,6205.42 ,231.63 ,24855.99 
2023/1/12 9:00,486.84 ,490.00 ,4200.00 ,6598.39 ,34748.02 ,7207.23 ,5987.12 ,1220.10 ,25142.41 
2023/1/12 10:00,452.04 ,472.50 ,4200.00 ,6238.97 ,34502.83 ,8095.76 ,5518.30 ,2577.46 ,24368.10 
2023/1/12 11:00,442.76 ,505.00 ,3807.00 ,6113.80 ,34286.38 ,8592.40 ,4907.08 ,3685.32 ,23387.18 
2023/1/12 12:00,401.27 ,445.00 ,3150.00 ,6086.48 ,33950.08 ,8460.58 ,4152.61 ,4307.97 ,22553.02 
2023/1/12 13:00,381.01 ,450.00 ,3150.00 ,5995.71 ,33661.40 ,7797.64 ,3399.24 ,4398.40 ,23018.05 
2023/1/12 14:00,406.90 ,480.00 ,3150.00 ,5948.23 ,33749.75 ,6878.12 ,2859.85 ,4018.28 ,24073.40 
2023/1/12 15:00,449.92 ,552.50 ,3150.00 ,5863.65 ,34140.30 ,5693.83 ,2575.98 ,3117.84 ,25732.83 
2023/1/12 16:00,715.14 ,1040.00 ,3150.00 ,6267.11 ,34382.08 ,4325.47 ,2600.45 ,1725.02 ,26939.49 
2023/1/12 17:00,674.91 ,940.00 ,3543.00 ,6342.77 ,35189.20 ,3250.68 ,2886.76 ,363.93 ,29138.75 
2023/1/12 18:00,632.03 ,862.62 ,4200.00 ,6454.79 ,36132.40 ,3251.22 ,3243.25 ,7.97 ,30626.40 
2023/1/12 19:00,467.56 ,565.88 ,4200.00 ,6590.67 ,36014.40 ,3514.10 ,3513.38 ,0.72 ,30109.63 
2023/1/12 20:00,409.11 ,452.59 ,4200.00 ,6639.51 ,35796.48 ,3855.34 ,3855.27 ,0.06 ,29501.63 
2023/1/12 21:00,383.66 ,435.00 ,3807.00 ,6777.59 ,35662.80 ,4167.92 ,4167.92 ,0.00 ,28524.30 
2023/1/12 22:00,382.48 ,520.00 ,2757.00 ,6787.90 ,35148.70 ,4618.40 ,4618.40 ,0.00 ,26499.40 
2023/1/12 23:00,268.07 ,472.50 ,2100.00 ,6799.99 ,34301.75 ,5362.47 ,5362.47 ,0.00 ,24239.29 
2023/1/13 0:00,162.13 ,285.00 ,2100.00 ,6445.87 ,33850.15 ,6979.26 ,6979.20 ,0.05 ,22525.03 
2023/1/13 1:00,59.78 ,105.00 ,2100.00 ,6410.15 ,33879.10 ,8079.96 ,8079.89 ,0.07 ,21488.99 
2023/1/13 2:00,0.29 ,0.50 ,2100.00 ,6553.87 ,33862.73 ,8686.52 ,8686.45 ,0.07 ,20722.34 
2023/1/13 3:00,8.89 ,15.24 ,2100.00 ,6427.12 ,33824.95 ,9171.12 ,9171.05 ,0.07 ,20326.71 
2023/1/13 4:00,0.29 ,0.49 ,2100.00 ,6085.53 ,33818.28 ,9548.58 ,9548.51 ,0.07 ,20284.17 
2023/1/13 5:00,0.00 ,0.00 ,2100.00 ,6131.05 ,34032.20 ,9829.93 ,9829.78 ,0.15 ,20171.22 
2023/1/13 6:00,0.00 ,0.00 ,2100.00 ,6026.18 ,34395.95 ,10125.65 ,10124.63 ,1.03 ,20344.11 
2023/1/13 7:00,0.34 ,0.25 ,2493.00 ,6154.16 ,34618.68 ,10385.15 ,10381.30 ,3.85 ,20572.37 
2023/1/13 8:00,2.05 ,1.55 ,3543.00 ,7061.28 ,34632.43 ,10889.25 ,10692.20 ,197.05 ,20224.90 
2023/1/13 9:00,7.49 ,5.73 ,4200.00 ,6694.46 ,34735.53 ,11877.07 ,10953.65 ,923.42 ,20364.00 
2023/1/13 10:00,2.18 ,1.69 ,4200.00 ,6295.83 ,34424.78 ,13130.27 ,11142.75 ,1987.52 ,19198.68 
2023/1/13 11:00,17.32 ,14.80 ,3807.00 ,6133.18 ,34148.40 ,14143.78 ,11215.70 ,2928.08 ,17678.44 
2023/1/13 12:00,316.38 ,438.12 ,3150.00 ,6123.39 ,33849.73 ,14791.77 ,11253.05 ,3538.72 ,16084.57 
2023/1/13 13:00,104.80 ,103.98 ,3150.00 ,6053.23 ,33644.03 ,15070.43 ,11408.78 ,3661.65 ,15670.37 
2023/1/13 14:00,190.97 ,190.34 ,3150.00 ,6005.82 ,33744.18 ,14844.19 ,11549.15 ,3295.04 ,16044.16 
2023/1/13 15:00,145.98 ,206.69 ,3150.00 ,5920.28 ,34012.93 ,14180.59 ,11712.23 ,2468.37 ,17062.06 
2023/1/13 16:00,168.17 ,174.59 ,3150.00 ,6334.84 ,34376.65 ,12923.40 ,11588.85 ,1334.55 ,18268.42 
2023/1/13 17:00,265.99 ,259.65 ,3543.00 ,6427.15 ,35263.55 ,11593.71 ,11283.45 ,310.26 ,20785.70 
2023/1/13 18:00,311.79 ,312.46 ,4200.00 ,6528.69 ,36306.93 ,10802.15 ,10793.43 ,8.73 ,23176.09 
2023/1/13 19:00,361.62 ,362.50 ,4200.00 ,6635.75 ,36165.70 ,10238.47 ,10237.35 ,1.12 ,23491.47 
2023/1/13 20:00,389.07 ,390.00 ,4200.00 ,6658.35 ,35914.35 ,9649.65 ,9649.49 ,0.16 ,23806.35 
2023/1/13 21:00,421.48 ,422.50 ,3807.00 ,6794.97 ,35788.05 ,8870.04 ,8869.97 ,0.07 ,23930.05 
2023/1/13 22:00,464.69 ,467.43 ,2757.00 ,6788.73 ,35089.80 ,8081.99 ,8081.92 ,0.07 ,22976.08 
2023/1/13 23:00,472.50 ,472.50 ,2100.00 ,6761.69 ,34210.45 ,7271.62 ,7271.55 ,0.07 ,22277.14 
2023/1/14 0:00,437.50 ,437.50 ,2100.00 ,6330.25 ,33834.25 ,5864.40 ,5856.89 ,7.51 ,23739.60 
2023/1/14 1:00,407.50 ,407.50 ,2100.00 ,6177.26 ,33888.45 ,5141.23 ,5131.39 ,9.84 ,24669.96 
2023/1/14 2:00,405.00 ,405.00 ,2100.00 ,6446.50 ,33886.90 ,4785.66 ,4775.86 ,9.80 ,24754.74 
2023/1/14 3:00,422.50 ,421.99 ,2100.00 ,6458.80 ,33871.68 ,4421.20 ,4411.43 ,9.77 ,25091.68 
2023/1/14 4:00,435.00 ,434.50 ,2100.00 ,6422.67 ,33913.35 ,4077.99 ,4068.46 ,9.53 ,25512.70 
2023/1/14 5:00,485.00 ,484.35 ,2100.00 ,6321.79 ,34185.63 ,3771.42 ,3761.97 ,9.45 ,26192.43 
2023/1/14 6:00,525.00 ,524.31 ,2100.00 ,6000.88 ,34484.33 ,3494.65 ,3484.33 ,10.32 ,27088.80 
2023/1/14 7:00,500.00 ,499.39 ,2493.00 ,5980.89 ,34684.10 ,3279.28 ,3265.54 ,13.74 ,27916.93 
2023/1/14 8:00,512.50 ,512.44 ,3543.00 ,6241.60 ,34823.73 ,3649.63 ,3162.62 ,487.02 ,28475.48 
2023/1/14 9:00,545.00 ,545.00 ,4200.00 ,6589.24 ,34963.08 ,5407.01 ,2989.55 ,2417.46 ,27166.83 
2023/1/14 10:00,517.50 ,517.50 ,4200.00 ,6481.43 ,34820.55 ,7723.50 ,2945.24 ,4778.26 ,24815.63 
2023/1/14 11:00,435.69 ,450.00 ,3807.00 ,6597.77 ,34809.43 ,9438.38 ,3072.09 ,6366.29 ,22580.28 
2023/1/14 12:00,248.81 ,357.50 ,3150.00 ,6537.18 ,34373.78 ,10585.79 ,3470.02 ,7115.78 ,20400.81 
2023/1/14 13:00,145.26 ,265.00 ,3150.00 ,6668.23 ,33853.30 ,11224.12 ,4034.69 ,7189.43 ,19110.95 
2023/1/14 14:00,41.61 ,75.25 ,3150.00 ,6531.50 ,33999.08 ,11270.08 ,4640.49 ,6629.59 ,19347.50 
2023/1/14 15:00,58.20 ,105.25 ,3150.00 ,6581.22 ,34108.68 ,10295.34 ,5001.76 ,5293.58 ,20382.12 
2023/1/14 16:00,159.13 ,285.00 ,3150.00 ,7121.04 ,34616.33 ,8213.80 ,5220.99 ,2992.81 ,22431.48 
2023/1/14 17:00,193.24 ,335.00 ,3543.00 ,7419.32 ,35507.40 ,5947.96 ,5352.04 ,595.92 ,25683.13 
2023/1/14 18:00,257.75 ,370.00 ,4200.00 ,7009.50 ,36444.53 ,5739.33 ,5718.05 ,21.28 ,27895.70 
2023/1/14 19:00,343.24 ,368.95 ,4200.00 ,6801.39 ,36317.53 ,6411.06 ,6400.63 ,10.43 ,27305.08 
2023/1/14 20:00,285.13 ,321.36 ,4200.00 ,6625.76 ,36066.50 ,7374.78 ,7364.93 ,9.85 ,26265.97 
2023/1/14 21:00,216.77 ,281.93 ,3807.00 ,6284.63 ,35898.48 ,8564.70 ,8554.22 ,10.48 ,24856.14 
2023/1/14 22:00,177.12 ,219.16 ,2757.00 ,6217.10 ,35307.23 ,9738.99 ,9728.22 ,10.77 ,22108.14 
2023/1/14 23:00,48.69 ,37.65 ,2100.00 ,6065.06 ,34467.70 ,10650.69 ,10640.03 ,10.67 ,19851.95 
2023/1/15 0:00,0.69 ,0.51 ,2100.00 ,6327.97 ,34421.90 ,11904.23 ,11893.28 ,10.95 ,18289.70 
2023/1/15 1:00,0.70 ,0.51 ,2100.00 ,6238.26 ,34363.95 ,12609.54 ,12598.30 ,11.24 ,17616.16 
2023/1/15 2:00,13.91 ,0.51 ,2100.00 ,6508.66 ,34517.13 ,12919.33 ,12908.03 ,11.30 ,17189.15 
2023/1/15 3:00,25.91 ,0.52 ,2100.00 ,6525.23 ,34414.63 ,12974.29 ,12962.08 ,12.21 ,17015.11 
2023/1/15 4:00,6.57 ,0.51 ,2100.00 ,6501.73 ,34564.65 ,13049.25 ,13035.35 ,13.90 ,17113.67 
2023/1/15 5:00,7.17 ,0.52 ,2100.00 ,6412.16 ,34779.50 ,13109.92 ,13094.03 ,15.90 ,17357.42 
2023/1/15 6:00,37.19 ,0.50 ,2100.00 ,6096.93 ,34775.15 ,13185.43 ,13166.18 ,19.26 ,17592.79 
2023/1/15 7:00,57.42 ,0.39 ,2493.00 ,6072.62 ,35010.58 ,13151.57 ,13125.30 ,26.27 ,18279.39 
2023/1/15 8:00,59.94 ,0.51 ,3543.00 ,6331.57 ,35431.15 ,13605.12 ,13063.20 ,541.92 ,19037.46 
2023/1/15 9:00,33.58 ,7.83 ,4200.00 ,6698.82 ,35513.93 ,15633.00 ,12901.25 ,2731.75 ,17382.11 
2023/1/15 10:00,79.09 ,0.19 ,4200.01 ,6611.22 ,35380.23 ,17648.47 ,12343.15 ,5305.32 ,15320.54 
2023/1/15 11:00,120.07 ,-0.04 ,3807.00 ,6729.68 ,35151.08 ,18904.97 ,12073.68 ,6831.30 ,13323.42 
2023/1/15 12:00,162.43 ,-0.04 ,3150.00 ,6661.92 ,34785.73 ,19552.40 ,12078.18 ,7474.23 ,11721.41 
2023/1/15 13:00,95.65 ,0.00 ,3150.00 ,6777.20 ,34350.63 ,19462.80 ,11987.35 ,7475.45 ,11260.63 
2023/1/15 14:00,94.84 ,0.00 ,3150.00 ,6637.39 ,34259.80 ,18671.23 ,11776.93 ,6894.30 ,12101.19 
2023/1/15 15:00,90.13 ,0.00 ,3150.00 ,6699.11 ,34079.90 ,16858.77 ,11290.38 ,5568.40 ,13672.02 
2023/1/15 16:00,93.92 ,0.00 ,3150.00 ,7220.56 ,35159.53 ,13974.83 ,10751.50 ,3223.33 ,17114.13 
2023/1/15 17:00,89.03 ,1.46 ,3543.00 ,7498.30 ,36057.70 ,11094.93 ,10389.15 ,705.78 ,21007.46 
2023/1/15 18:00,166.58 ,87.44 ,4200.00 ,7064.13 ,37055.33 ,10760.61 ,10705.18 ,55.44 ,23430.59 
2023/1/15 19:00,310.99 ,81.02 ,4200.00 ,6837.89 ,36934.08 ,11328.36 ,11283.30 ,45.06 ,22967.83 
2023/1/15 20:00,176.64 ,98.24 ,4200.00 ,6646.80 ,36713.05 ,11921.63 ,11874.43 ,47.20 ,22344.62 
2023/1/15 21:00,163.63 ,83.69 ,3807.00 ,6298.20 ,36599.38 ,12538.84 ,12488.75 ,50.09 ,21569.33 
2023/1/15 22:00,176.58 ,52.90 ,2757.00 ,6239.73 ,35996.75 ,13101.35 ,13049.65 ,51.70 ,19412.68 
2023/1/15 23:00,94.42 ,13.00 ,2100.00 ,6092.27 ,35106.63 ,13509.51 ,13456.93 ,52.58 ,17604.85 
2023/1/16 0:00,76.37 ,0.52 ,2100.00 ,6438.69 ,34547.25 ,13605.59 ,13584.05 ,21.54 ,16602.97 
2023/1/16 1:00,82.02 ,0.61 ,2100.00 ,6347.74 ,34349.45 ,13767.40 ,13756.65 ,10.75 ,16334.32 
2023/1/16 2:00,77.33 ,1.97 ,2100.00 ,6091.30 ,34275.45 ,13933.71 ,13923.10 ,10.61 ,16350.44 
2023/1/16 3:00,71.70 ,2.94 ,2100.00 ,6293.90 ,34388.50 ,14137.48 ,14127.00 ,10.48 ,16057.12 
2023/1/16 4:00,67.77 ,1.83 ,2100.00 ,6418.15 ,34398.68 ,14392.08 ,14381.58 ,10.50 ,15688.45 
2023/1/16 5:00,67.14 ,0.86 ,2100.00 ,6364.23 ,34559.43 ,14636.01 ,14625.55 ,10.46 ,15659.19 
2023/1/16 6:00,68.01 ,0.83 ,2100.00 ,6361.83 ,34956.05 ,14932.38 ,14921.13 ,11.25 ,15761.85 
2023/1/16 7:00,69.43 ,0.74 ,2493.00 ,6704.03 ,35009.85 ,15227.37 ,15211.90 ,15.47 ,15571.45 
2023/1/16 8:00,71.66 ,1.78 ,3543.00 ,7108.85 ,35110.38 ,16005.41 ,15480.88 ,524.53 ,15539.12 
2023/1/16 9:00,76.82 ,2.68 ,4200.00 ,6770.51 ,35648.20 ,18356.50 ,15658.80 ,2697.70 ,14721.19 
2023/1/16 10:00,115.01 ,0.24 ,4200.00 ,6373.19 ,35523.93 ,20935.75 ,15674.33 ,5261.43 ,12414.99 
2023/1/16 11:00,123.23 ,0.00 ,3807.00 ,6485.35 ,35344.90 ,22576.36 ,15792.65 ,6783.71 ,10090.20 
2023/1/16 12:00,72.45 ,0.00 ,3150.00 ,6543.95 ,35062.68 ,23734.77 ,16300.95 ,7433.82 ,7933.97 
2023/1/16 13:00,64.47 ,0.00 ,3150.00 ,6468.90 ,34374.93 ,23956.19 ,16507.25 ,7448.94 ,7099.84 
2023/1/16 14:00,45.89 ,0.00 ,3150.00 ,6397.78 ,34334.33 ,23215.19 ,16416.65 ,6798.54 ,7871.36 
2023/1/16 15:00,5.67 ,0.00 ,3150.00 ,6274.93 ,34059.90 ,21619.43 ,16215.68 ,5403.75 ,9315.55 
2023/1/16 16:00,45.73 ,0.00 ,3150.00 ,6598.94 ,35227.38 ,19026.26 ,15924.75 ,3101.51 ,12752.17 
2023/1/16 17:00,43.26 ,0.33 ,3543.00 ,6896.80 ,36105.33 ,16253.35 ,15562.05 ,691.30 ,16498.17 
2023/1/16 18:00,33.56 ,25.12 ,4200.00 ,6954.19 ,37134.75 ,15319.47 ,15292.03 ,27.44 ,19061.09 
2023/1/16 19:00,66.20 ,55.77 ,4200.00 ,6923.36 ,37102.83 ,15012.58 ,15000.15 ,12.43 ,19366.89 
2023/1/16 20:00,30.09 ,28.50 ,4200.00 ,6726.25 ,36875.02 ,14731.04 ,14719.70 ,11.34 ,19617.73 
2023/1/16 21:00,26.19 ,21.16 ,3807.00 ,5992.80 ,36761.25 ,14484.24 ,14472.98 ,11.27 ,20091.21 
2023/1/16 22:00,1.32 ,0.61 ,2757.00 ,5960.76 ,36171.58 ,14188.74 ,14177.68 ,11.07 ,18779.07 
2023/1/16 23:00,0.51 ,0.36 ,2100.00 ,5854.83 ,35324.63 ,13868.53 ,13857.78 ,10.75 ,17701.27 
2023/1/17 0:00,0.00 ,0.00 ,2100.00 ,6265.17 ,34794.15 ,13471.83 ,13462.10 ,9.73 ,17157.15 
2023/1/17 1:00,0.47 ,0.35 ,2100.00 ,6328.01 ,34680.90 ,12900.06 ,12891.05 ,9.00 ,17552.83 
2023/1/17 2:00,0.00 ,0.00 ,2100.00 ,6072.70 ,34612.08 ,12291.43 ,12282.73 ,8.71 ,18347.94 
2023/1/17 3:00,0.17 ,0.12 ,2100.00 ,6274.40 ,34656.60 ,11781.47 ,11772.78 ,8.70 ,18700.73 
2023/1/17 4:00,0.75 ,0.72 ,2100.00 ,6394.63 ,34706.95 ,11468.72 ,11460.03 ,8.70 ,18943.60 
2023/1/17 5:00,1.00 ,0.99 ,2100.00 ,6336.74 ,34832.03 ,11208.35 ,11199.35 ,9.00 ,19386.94 
2023/1/17 6:00,0.92 ,0.86 ,2100.00 ,6332.60 ,35237.35 ,11024.68 ,11014.63 ,10.05 ,19980.08 
2023/1/17 7:00,0.81 ,0.69 ,2493.00 ,6668.35 ,35486.90 ,10932.59 ,10918.90 ,13.69 ,20378.96 
2023/1/17 8:00,1.00 ,0.98 ,3543.00 ,7057.82 ,35676.68 ,11293.16 ,10824.80 ,468.36 ,20868.70 
2023/1/17 9:00,1.00 ,0.98 ,4200.00 ,6675.64 ,35642.40 ,13151.43 ,10603.00 ,2548.43 ,20015.34 
2023/1/17 10:00,0.25 ,0.24 ,4200.00 ,6243.33 ,35619.80 ,15225.03 ,10102.20 ,5122.83 ,18351.44 
2023/1/17 11:00,0.00 ,0.00 ,3807.00 ,6346.78 ,35465.60 ,16869.28 ,10114.78 ,6754.50 ,16056.55 
